LATITUDES,LONGITUDES
10.24402435,-75.0283270068316
34.1338751,-117.9056046
39.6237094,-77.4108201
47.8105738,-122.3774952
10.4430243,-61.26130538878063
47.8134127,-84.6556517
31.5790667,-90.4407122
40.8256537,-73.2026138
27.9094665,-82.7873244
37.2489635,-83.1933893
33.1542164,-99.7199972
34.1066756,-117.8067257
53.7593363,-2.6992717
43.299447,-73.635178
-36.5986096,144.6780052
38.5804609,-121.530234
38.0050131,-92.7507122
36.7798848,-95.6226184
36.6828041,-101.4815493
40.7013353,-85.2116102
51.4989948,-0.1991229
42.5935964,-84.8443666
41.2493292,-77.0027671
39.731681,-75.1300457
32.2176855,-82.4134614
39.0288809,-104.4830238
39.3642852,-74.4229351
34.9799429,-101.919197
50.938361,6.959974
33.8915985,-118.3951241
32.9786566,-115.530267
31.7766863,-99.4461098
44.329497,-74.131279
44.9333564,-91.8994409
41.4457032,-87.0724971
39.8308973,-77.231012
39.36909865,-76.79584212721417
45.1728923,-93.3023898
41.1544433,-96.0422378
37.9169804,-95.2991465
37.9373548,-79.2328102
39.661472,-86.3120233
51.6520851,-0.0810175
-23.9540446,30.6290164
45.3834983,-88.0409574
41.1112069,-74.0684751
40.7399875,-94.2547473
37.7781702,-81.1881557
41.8531485,-74.1390329
42.4699241,-70.9171507
41.239223,-81.345941
39.01595465,-76.68420565430054
34.8759067,-83.958371
43.6414716,-70.2408811
35.7878975,-78.4822938
36.6612387,-80.9239671
32.7734728,-92.4056986
39.4073054,-76.47965518256035
41.0334305,-73.5995698
43.6660467,-98.1383168
40.1023326,-75.1521195
33.1895629,-87.4516703
37.8806341,-84.5729961
43.572754,-93.2814262
39.920425,-80.7432124
42.4461322,-87.8328505
45.202075,-84.9676387
39.4586723,-76.81853758947369
41.2951037,-92.6448451
46.758855,-96.903697
35.8940236,-80.5617846
29.5045307,-82.27959
44.193623,-85.213376
39.95737395,26.238017461011644
40.7862124,-73.7137421
36.216528,-80.512558
42.2773177,-71.4165905
33.5939372,-117.2414989
33.0848442,-97.2961286
45.7344117,-93.7105223
41.616016,-87.5295837
37.9647365,-97.1475347
42.0503062,-89.4312201
59.5727345,-139.57831243878087
33.3806716,-84.7996573
40.8014651,-84.600988
45.9329103,-118.3877558
47.321883,-93.276868
42.265297,-89.8259532
25.7040213,-80.35225366277555
53.9224847,-3.0329340355325565
38.8622077,-76.8815207
34.0990995,-118.1085554
34.0320855,-98.9163686
39.307218,-96.056105
40.266429,-96.747369
47.6698594,4.8786165
32.9442913,-103.3484348
40.2428588,-77.8930528
36.8657651,-87.4889532
40.828669,-85.33867317276142
29.9919779,-81.6781097
36.4425828,-83.5996306
40.9573208,-72.9076025
36.3684245,-96.0013847
39.3868522,-76.55086176363942
33.6082323,-80.35126
39.7628415,-88.2170516
40.8759235,-75.7324127
44.722743,-97.030068
36.9439917,-82.4640401
41.9353084,-87.865618
39.9703958,-74.0687475
32.3062505,-87.2455492
37.1498052,-91.4328245
41.6067651,-71.9809081
32.149092,-81.1631681
41.6376043,-70.9036487
41.5355745,-73.898702
46.0705151,-93.6677455
45.2549408,1.2935658
47.155379,-113.44844635357586
45.144882,-93.1553635
40.5217347,-79.8422719
32.9905597,-117.269131
42.4169651,-88.0739708
33.8756601,-84.7621592
32.050618,-84.5473105
42.3928151,-83.0496438
41.2098301,-73.9857513
32.9552598,-97.0155703
43.384092,-70.545273
49.12120935,-56.64031114082073
44.9181593,-73.1242364
43.1268715,0.3513345
35.2359025,-85.1907904
42.224867,-121.7816704
56.8,-5.0
39.8812236,-75.3237993
40.1746252,-75.106825
40.5639242,-88.8989607
40.4417682,-75.3415667
51.6473302,-0.1312548
43.059421,-92.3181158
35.8968236,-77.5358049
45.0165728,-93.0949501
33.9405897,-118.2428984
41.4860186,-73.0509432
40.9012101,-74.5143232
40.7064088,-74.5492725
40.9681536,-74.2957043
32.9628234,-117.035864
53.7944229,-1.7519186
31.925228,-92.63994
39.9562238,-75.0579502
40.0289423,-74.8808221
35.4894169,-120.6707255
39.9955726,-82.6742373
42.9450815,-72.0964713
41.9205931,-87.8160169
33.7911012,-118.3012604
33.5670562,-84.5810418
41.4767605,-74.0237519
35.3620235,-86.2094342
39.0520902,-88.6029006
40.2502582,-103.799951
38.8006115,-85.8416384
37.9374939,-107.812285
48.60107,0.27343
12.1360374,-61.6904045
-21.0244816,27.5147504
40.0792766,-75.3015714
39.4284503,-74.4957076
44.4811506,0.0787089
40.4653118,-88.3758875
41.6721976,-94.4985983
39.7773329,-75.7713264
42.2159207,-70.9243136
36.145965,-81.1606401
28.2716755,-82.7195451
41.025059,-80.760912
34.226488,-87.6214133
40.3042778,-73.9923596
38.2331873,-78.369175
30.54193,-88.6716867736842
41.6573014,-87.679871
35.1185869,-120.590725
40.8757712,-73.5971927
38.8212889,-121.193004
38.3000809,-83.1740654
48.739437,-69.088211
49.5479845,1.0750949
35.5123517,-81.6173159
32.8809603,-97.155012
40.8076955,-72.7088261
42.2204892,-87.9803604
40.8183381,-92.6960271
34.4713299,-101.3046544
42.075191,-72.0331938
42.4393707,-123.3272489
39.5182427,-119.988811
37.7275127,-89.8645455
44.661517,-84.714637
41.2366987,-88.243672
40.8364845,-74.47818854051508
38.8313945,-76.51932931123953
41.0247583,-89.4112007
42.2789117,-87.8342362
40.6937099,-75.1901761
40.803529,-73.124548
38.3172715,-88.9031201
40.3681619,-74.7840513
39.1366223,-77.7145945
41.1472063,-91.6608311
33.6968793,-94.2065398
39.9292791,-75.2962972
46.1882007,-123.8319802
41.6209366,-71.0619864
47.0990689,-122.637546
30.8471283,-90.153141
41.4814848,-73.2131693
40.5791636,-95.2217058
40.3465199,-75.031152
36.4678036,-94.2669727
34.7414404,-91.862792
33.4509513,-90.6550917
48.3604648,6.3258262
37.750075,-88.5302584
38.965365000000006,-76.84179265424164
37.6432525,-118.9668509
40.7545006,-86.3567356
4.6125522,13.1535811
42.3699889,-91.8440621
43.6647961,-93.9510501
42.702266,-114.2867043
40.8619754,-76.7936252
48.0151724,6.4433771
42.4106396,-73.5245579
29.690292,-95.8996261
36.3126005,-95.6160686
35.7201229,-79.1771539
33.1960027,-80.0131374
37.5597754,-90.294007
40.8367653,-72.9170487
48.7584377,6.8985177
39.9934992,-81.7338559
35.0735738,-91.8863516
48.334753,-104.49383
43.158679,-76.33271
45.0628999,-93.2060969
43.755225,-71.3974
28.9772626,-96.6462526
43.1116968,-89.6452197
42.7738667,-92.9061091
43.5539087,-83.32134
42.5308134,-73.7553018
41.9889173,-88.6867538
43.3323684,-83.7392288
44.4802412,-93.4285587
36.1536937,-83.7824062
29.960933,-90.3705407077716
36.1150858,-115.173414
33.4918203,-80.8556476
33.1731716,-86.2516406
35.224533,-90.7867798
40.5697893,-79.7647705
40.51146,-75.3903376
43.58437,-71.207886
54.9738474,-1.6131572
37.0065078,-121.5631723
44.0462652,-82.9936835
33.6456583,-86.6836001
39.508328,-95.858599
41.5574046,-87.6651467
36.8035938,-121.78627487128622
37.5644615,-97.3522675
42.1959216,-74.0970826
42.7670376,-78.7435517
37.504936,-122.261823
42.3639186,-71.0638993
38.2912431,-76.6357946
35.7151316,-79.2533035
35.0568053,-94.6199966
42.802808,-83.0129874
31.037566,31.38649
47.9113855,-96.0414646
42.2071434,-72.60765
39.8282214,-77.9037226
40.8485564,-111.906882
40.3337075,-75.6374083
38.8398935,-83.5051704
32.1235368,-81.4856673
29.571858,57.301047
29.1737162,-100.41114633547309
30.6649119,-97.9225161
48.9466041,-122.4569315
44.921543,-69.261932
36.6084155,-83.7165824
36.7584219,-83.0271115
34.0339031,-117.313654
29.8899389,-98.4252957
45.6003058,-61.2100142
44.3213695,-88.9337226
44.0746995,-89.287897
41.796765,-72.0467419
40.9064873,-72.7434331
39.3682289,-120.8993903
45.1692628,10.670836515673878
41.1312069,-74.3673748
41.892072,9.0054983
35.7884241,-83.5543329
46.1947232,-85.021052
36.73518,-86.5780102
29.356348,-98.1155633
47.7391366,-122.63928
41.7456772,-87.8391876
21.4454875,-158.18782389776402
40.9731536,-73.9615262
46.652182,-96.41979
30.1313283,-94.0148021
39.8667856,-74.167917
38.7098314,-93.2295515
34.5390629,-101.767781
38.1124258,-102.9573667
41.9150997,-71.6714586
40.1003507,-79.5869835
41.4529215,-72.4613902
40.4138861,-74.56598478990918
42.0503062,-89.4312201
42.3606399,-73.8167921
39.7378811,-76.7013609
41.7055666,-91.6662114
39.764787,-98.91999455777758
54.1556493,12.5725117
41.1238873,-100.7654232
39.0167275,-84.6007773
39.972044249999996,-74.56935808169086
31.1443351,-89.406955
33.1709419,-84.580510155583
30.4943669,-92.4176324
40.4574358,-82.7771661
30.8703881,-92.007126
40.6149174,-111.9106607
48.153360000000006,-122.47888133766457
52.029187,0.8598002
34.1616729,-118.052845
49.1672142,6.366144
32.0869699,-100.3188899
43.205241,-96.294843
32.808215,21.8696836
27.8141828,-81.3786902
38.8121398,-77.6368038
37.7385507,-121.4201395
31.9575305,-110.9556645
38.960601,-89.0936778
33.1892387,-102.827274
38.2382474,-122.040244
33.7872386,-118.401813
46.08046265,-92.22285925163422
43.0904764,-83.2333705
33.7286935,-87.0904188
40.1842688,-75.5379639
34.63941505,-77.34201604164966
41.5110434,-112.0154991
40.6431591,-73.6956865
40.9610563,-73.8064739
43.6050807,-70.5931105
38.0241283,-97.6717792
44.3917589,-89.8228767
31.5007583,-103.0781186
52.6362,-1.1331969
50.7897507,14.0286906
37.1232245,-78.4927721
29.2454534,-96.2291474
-12.0522626,-77.1391133
36.4709298,-82.851829
33.7939953,-84.6604899
42.792151,-96.1662993
39.9542161,-89.5487126
39.4200501,-89.4556486
41.6096559,-93.7754644
33.0869398,-83.2633216
40.6710765,-111.8250278
44.5068445,-92.9062175
34.8986215,-117.0244313
34.539984,-112.468812
37.9331799,-75.3788141
41.3429922,-73.0787468
41.0053753,-74.2907042
35.4874708,-80.621438
33.5778818,-101.2855737
45.022172,4.3221548
41.25877,-73.6853852
41.0651442,-72.4263497
42.002482,-74.1061448
35.7065004,-81.2184383
51.9625101,7.6251879
34.333535499999996,-82.38778128012447
32.2627416,-107.7581979
35.9420431,-95.8833235
30.4057552,-86.618842
44.9988053,-88.2480072
46.4546698,-90.1312849
33.6670616,-93.5915665
41.6397696,-81.4065011
40.6937105,-75.1110074
51.381713,-104.40339316891789
46.817181,-95.845325
41.2917652,-72.3761956
30.5377007,-95.483276
40.8825991,-74.3815405
46.1251286,-67.8407944
40.4038474,-109.7934788
37.7509507,-88.2264519
34.5114704,-110.079608
43.657937,-71.500397
38.0014004,-97.5086518
43.6200297,-86.277073
40.0181288,-80.7342493
40.2876108,-74.1723652
35.11647000000001,-78.13665658836999
40.430774,-78.3900826
39.616695,-92.7760244
45.0393244,-64.3861485
20.0755626,-155.4638819
37.9389063,-97.0197557
37.9514447,-86.7677663
32.7293279,-82.7198591
32.234285799999995,-95.22330588805545
30.820742,-88.0705556
52.9861026,-1.4888648
38.8970508,-98.7980433
29.7814808,-97.8364866
45.0435742,-92.0410145
41.6389236,-87.607268
33.8553915,-89.3114613
38.7077507,-9.1365919
37.453773,-122.2058272
32.3860733,-94.8758518
33.6856157,-98.2123296
35.9082257,-75.6757303
43.9179023,-123.0245261
43.18645,-77.803897
41.206668,-91.2683976
34.6100243,-112.315721
41.9003667,-74.8282167
32.69900905,-97.60396629774493
33.772179449999996,-116.49529769683983
41.3259134,-75.7893604
39.6358399,-84.0701766
-12.2818593,-41.1686734
36.2381082,-90.0551598
41.2108695,-74.0182453
41.1414855,-73.3578955
34.5032243,-112.2425051
42.0039331,-83.9449417
38.3136764,-86.0949722
39.8723347,-75.3279662
42.369463,-88.8926041
40.0883795,-91.2837565
43.647007,-72.013321
20.88717735,-156.6748023632949
43.0087581,-104.4565524
43.4911326,-74.9481252
42.9072481,-85.7919784
42.4648183,-71.010051
29.5571825,-95.8085623
40.6849851,-92.6772505
51.9966792,4.5597397
35.3137739,-83.1765814
37.1306078,-92.2634942
34.0280619,-117.953097
44.6843412,-63.5826519
41.183602500000006,-76.07154341104038
35.9288199,-89.9073557
36.5704293,-77.2485797
34.0923014,-118.3692894
38.7632346,-121.1638361
40.4870748,-78.3682329
32.5156971,-95.4093998
38.6159533,-76.613015
45.5317928,-122.391155
44.7927298,-89.7035959
36.599589,-78.1430505
40.8698546,-74.0500662
39.2850799,-80.9684422
34.096496,-83.7612839
40.102332,-75.2743467
32.7044935,-102.6220553
29.675568,-82.3640109
33.9830688,-118.096735
35.803802000000005,-95.25792674827194
31.8912717,-85.1454876
38.7183422,-95.0816354
37.0167898,-119.4004271
32.2735792,-90.127881
44.6072991,-67.9258366
29.667596,-98.455696
40.2203907,-74.0120817
45.676627,-90.368792
40.2867084,-80.7536155
41.720136,-87.7013258
29.5635688,-98.6884208
41.5424867,-87.6022765
43.7323467,-83.4513398
45.9358795,-96.0272071
45.3011519,-72.3152965
43.0806132,-96.7742341
29.8835055,-90.11844862641495
50.885083,14.425722
41.385099,-72.4309198
39.5347023,-107.7831199
35.692015,-84.8607801
35.154026,-92.7429266
45.0065471,-71.5078427
33.9480787,-118.0691499
30.7210227,-86.1152184
46.9413877,-122.60639
38.5865813,-6.7491704
40.391774,-74.3984834
38.9483268,-81.7609912
33.4017766,-86.954437
45.0984983,-93.4419222
37.7501183,-121.4560477
33.8166258,-98.194682
29.16941,-95.4318847
50.965902,10.3063142
43.250859,-83.794131
40.4906216,-98.9472344
45.3656761,-122.612314
35.6740563,-81.2107215
33.7445035,-86.1412564342688
30.6517377,-101.3766686
37.7862059,-82.7934938
41.9125286,-88.1347927
37.8315231,-78.7371019
39.6440207,-106.3801669
40.8200998,-74.3648731
42.422241,-88.6137101
35.3038485,-118.4578633
37.2517187,-89.0234037
30.3157527,-89.247543
47.5328719,-92.6226926
43.0244129,-70.9122808
39.951634,-75.0487627131713
42.905848,-88.1389779
35.6677078,-95.9690122
40.3684163,-74.945547
42.610909,-122.82198544499018
37.71573685,-122.09063177147789
37.8011749,-122.4090021
32.3047833,-101.4271085
41.6005435,-72.8782941
45.3099218,-122.76816
35.6132276,-118.4777199
36.3942164,-87.0366685
41.3359327,-71.9059042
35.4444022,-119.0923253
40.398036,-76.8115168
27.6983621,-99.2523577
43.2715944,-89.7226827
46.4884021,-92.8773356
32.1570412,-94.338114
36.0346393,-89.3857496
38.685614,-85.7702451
43.555189,-92.010176
40.8579293,-74.0816693
42.6967455,-73.644284
40.94493155,-75.44297170018345
41.0389861,-73.7476316
39.7876112,-75.6966001
48.1918678,-3.8977654
40.6081591,-74.2776468
44.99394,-73.364983
33.8496795,-81.60961231205974
30.7761604,-89.5984726
41.2400537,-83.1499192
39.7092262,-84.0632685
46.7207737,-92.1040796
32.9573449,-95.2902224
43.6164091,-83.5841307
34.2440587,-116.91018
33.4150485,-111.549577
41.3775996,-71.8272911
37.1895318,-84.1177098
39.9059878,-116.9843374
48.504994,-122.235109
40.7439872,-73.0345539
37.8092463,-85.4669015
37.4042496,-84.4138259
38.7164771,-75.0835107
34.4470207,-85.9039621
49.2641128,-123.1268352
33.9776848,-118.448647
40.8684325,-74.6404382
41.862302,-103.6627088
37.1815024,-77.2153144
45.304687,-96.444779
47.4938673,19.0417582
38.4887089,-81.3481745
47.9317013,-97.0175792
39.4300996,-77.804161
44.3124644,-89.9042937
33.3835463,-96.2444966
44.3326932,-84.6165164
33.9005658,-88.1335344
45.5973123,-122.9936261
43.797835500000005,-70.25073134019222
39.8773356,-75.0646165
31.2182863,-81.3612077
30.1471506,-91.9612413
40.0847062,-104.939421
31.2149461,-81.9770677135781
40.5328462,-79.9675536
46.7217279,-92.4613669
40.7164881,-73.3217861
30.1765914,-85.805386
45.2589644,-111.308725
38.642897000000005,-121.24624532104002
42.0971897,-102.8707145
42.9117428,-73.8681782
38.970836,-97.758927
33.3315804,-105.6730991
34.3983739,-82.2467121
41.017241,-95.40214
41.372316,-73.733465
37.1367544,-85.9562169
33.7312058,-117.7697509
43.5751362,-90.6394929
31.3042798,-82.2404922
34.8641446,-118.1634075
40.256213,-75.4637876
33.771494,-84.2671444
10.6983968,106.1883517
33.25454995,-116.35731854478416
43.6751937,-111.918002
38.1069515,-103.5102184
37.9500155,-99.1003825
42.5867203,-85.8861492
37.1435741,-94.4634702
42.5718525,-92.1617736
43.2870009,-76.1463601
32.784748750000006,-86.87612657923644
34.1082994,-118.0577568
34.9809996,-79.2241998
42.2589122,-88.1392474
38.7047645,-91.8179548
44.9863892,-93.5715908
46.8591287,-88.7774734
39.5364511,-83.4390843
43.3736148,-92.1161444
41.4664832,-73.4856789
44.04863,-83.695816
39.9755101,-111.7852106
43.0342874,-85.6655303
41.4108855,-83.46104
44.6143379,11.833842
38.9408353,-95.6316474
49.4935663,-117.2683556
30.7857437,-102.8065415
43.992421,-102.239981
53.8188858,-112.777439
40.1983958,-83.0101843
34.1637147,-118.3965758
35.3626008,-84.2940223
37.961175,-80.450934
49.1344098,-105.013041
29.101628050000002,-81.01059617608054
39.6714952,-87.7340364
40.2228175,-85.7788669
48.0513335,-96.0829271
34.47235,-101.7119955
46.9180689,-104.0043728
36.334911500000004,-86.70533913302022
31.4173935,-89.5422909
42.1970775,-74.3353791
45.6591194,-92.4671434
31.9790425,-89.2872843
31.9795943,-87.5880561
40.8476952,-75.4485665
38.809803,-82.2023691
42.3306529,-71.1661647
33.4273614,-81.8909473
40.9543943,-74.0308504
51.7774778,-1.26491
39.4852636,-106.5366982
43.3678937,-124.2174647
29.680314,-97.6473265
40.65538,-74.3898732
42.2508691,-84.2130083
34.519656850000004,-100.20676557187427
42.5757217,-74.4390277
44.409707,-103.509079
25.022163,-80.513609
38.235224,-120.50680688009352
33.7810031,-116.464076
38.800859,-77.3256803
14.6151189,-88.80798382506958
38.3625063,-98.7804087
42.1487726,-74.6487018
44.902157,-72.8084757
37.2698395,-81.2223195
41.8927197,-91.1502842
44.0374651,-116.7651123
37.7447765,-81.81101226617179
51.6195955,-3.9459248
39.389418500000005,-104.74796713803681
44.0325922,-92.6454395
37.8771476,-122.1796888
38.9582307,-122.626372
38.856559,-78.5890893
45.5311636,-121.6475587
40.6700965,-75.4954612
43.0959147,-71.2679749
32.3868049,-86.2255225
42.0473222,-71.0814358
42.870889,-85.865235
41.3867741,-93.2694768
55.6517553,-3.1885456
48.5342662,-123.017124
41.5571178,-83.6279321
42.6935804,-93.6053548
39.8083196,-104.9338675
46.281056,-95.7139599
43.9532381,-90.1218405
40.788434,-74.1331988
42.048881,-92.9122672
48.7605902,-98.3678245
37.9770586,-80.9400953
38.896729,-77.29869697995693
41.4018116,-99.6393288
44.9032963,-93.5663455
45.7813532,-122.5337433
34.2394683,-84.8406984
38.4616972,-89.9324347
30.5796316,-90.9942696
45.3038538,-93.5671825
38.0352315,-97.4486267
40.2149829,-104.8227494
31.7067958,-103.598792
38.36157125,-76.44187589894293
47.9073765,3.9477501
32.5401394,-85.0985474
41.2052654,-76.0049353
25.6416163,-80.40017026751494
42.0506467,-73.6362361
33.8038865,-118.0772433
38.9556031,-90.1867765
42.3084403,-96.2877387
48.961264,4.31224359285714
42.3114716,-71.9274772
44.9435162,-94.8798814
36.1098677,-97.898657
45.672082,9.805657
25.9420377,-80.2456045
40.597407,-124.156034
41.8328085,-87.9289504
38.9939426,-80.2322698
35.3069101,-106.424655
37.4020115,-6.0331571
31.7654349,-88.3291841
52.8455492,13.2461296
34.6173803,-79.6847814
41.7402308,-87.8586963
41.0787079,-73.4692873
34.6081774,-82.113438
41.6648216,-72.6392587
44.204377,-93.815508
40.7267692,-73.7415208
33.9541453,-118.4388067
39.0275659,-83.919652
36.6397783,-85.7966436
41.7120775,-112.165779
41.3650699,-95.858422
25.6968351,-80.1635261
40.8812978,-94.5588947
42.6605894,-84.0730142
41.9819869,-86.5636331
37.5780995,-105.7890452
35.88137,-106.298959
43.837994,-75.440369
34.5925625,-80.6761563
41.818446,-72.3562252
42.3323727,-73.0837627
27.998541000000003,-82.27488400225634
41.4825788,-87.6802344
41.0164681,-75.613172
-23.5506507,-46.6333824
40.866517,-124.08284
45.991663,-65.1977995
31.351284,-85.3421559
43.1919623,-89.4548402
39.5162401,-76.9382069
33.659957,-86.58392282828284
38.4086616,-89.9920501
42.547381,0.462172
42.3858695,-84.4616334
31.8477347,-81.5960705
33.5520801,-117.6384556
39.769838,-74.8873855
34.8142093,-106.7613067
41.8498151,-73.9301365
41.197024,-74.210391
43.5377608,-89.3001174
44.0816282,-91.3490376
42.8783598,-94.6234034
39.6414767,-78.7744632
26.982419999999998,-82.10688734598534
33.4587166,-117.66857
38.5551208,-76.8419136
35.532198,-97.9550578
41.022875,-73.564846
30.6035255,-87.9036047
37.718384,-89.4859292
42.6546059,-111.603809
41.053422,-75.4629636
36.6478735,-90.8887906
34.0266015,-101.2765537
39.53484305,-76.42210641571867
39.1085767,-96.81488543355653
39.1548404,-74.6897791
43.1370751,-93.3813637
26.550762499999998,-81.86993499200267
35.412332500000005,-78.73665059608209
39.6895036,-84.1688274
39.503126,-82.0845892
42.770690200000004,-82.48344316585684
43.6191633,-87.9520364
39.4562528,-77.9639604
43.7925306,-84.54626949020025
41.6171214,21.7168387
51.453488899999996,-1.0318729593399247
34.4430807,-112.5485052
44.7779041,-93.3356204
21.8567012,106.4424353
34.974532,-92.0165336
39.8569934,-84.7932918
26.8200607,-80.6653351
43.4476281,-0.9983039
38.5208829,-88.0047565
50.6850732,-3.4658063
40.7906538,-73.2017811
40.0654375,-74.52266813721602
39.26243505,-76.48705853403081
31.44953845,-86.95675139521086
38.9122295,-101.1801504
40.1169859,-91.9126711
35.3692877,-81.9567716
41.3983838,-81.8045788
40.6343406,-93.4513207
37.1356488,-83.2821219
30.846201,-93.289281
42.1083371,-91.2851594
40.917582,-77.0477501
43.2073873,27.9166653
41.6089826,-73.6817957
45.0071851,-93.6557945
43.702093,-124.097083
45.8650913,-72.4527106
41.9852583,-88.0799571
36.8842223,-85.7024713
22.5551538,88.3153898
41.8946126,-93.6065898
29.9484826,-85.4193954
27.3497671,-82.161478
44.301711499999996,-84.66277148459085
35.9787638,-114.8337739
38.1259916,-92.6723254
52.802742,-1.629917
42.2723208,-71.0869953
28.148082950000003,-82.74380159717906
41.9570213,-75.8293576
37.9176323,-76.4721741
40.5886547,-73.7288791
31.1954739,-101.4592746
38.9495047,-84.853838
36.0885321,-115.037213
40.1948848,-92.5833939
42.5085843,-94.3652468
33.8943393,-78.426672
33.86428,-118.39591
45.140245,-89.152335
40.4821114,-74.2828828
44.6521865,-81.2093374
41.1112446,-75.3863812
46.035516,-96.101169
38.6942009,-98.2149289
39.0178348,-85.0588433
40.9837089,-73.9798601
41.0017643,-73.6656834
64.4989922,-165.39879944316317
45.755799,-93.6544079
42.6727927,-88.5445447
43.212249,-82.98966
42.4358914,-89.3319502
28.185916,-82.1490420695828
31.2690741,-83.6871168
36.5552656,-121.923278
45.1363343,-94.7810199
42.5984272,-75.0142701
39.6519275,-121.5858444
33.670169,-95.42850117122116
36.6378774,-82.5809876
38.1373578,-78.187781
39.8763626,-87.4635672
35.6052619,-92.2677334
29.9232908,-82.7137327
40.2430966,-79.2376363
52.0071487,0.9577423
42.6452817,-95.1992726
38.5451122,-75.0890709
45.3894083,-92.8479921
35.4634163,-89.9100859
40.8939875,-72.8959364
40.7998227,-73.6509621
33.6794956,-116.17628
35.8483867,-98.4133205
33.706205,-86.67007895992774
33.3631706,-97.1739028
40.5431598,-74.3632049
36.0543272,-89.4208221
33.2483858,-111.634158
43.236199,-70.820618
41.8425197,-89.4814291
31.122268,-98.8397049
51.7045076,-2.9026437
26.7542312,-80.9336753
34.9509521,-82.1059416
38.4275499,-89.913714
41.6737149,-88.0016263
38.0561079,-83.9431961
34.9334981,-95.7697934
38.6622843,-76.99103330833354
30.4388041,-90.4414762
29.5293998,-95.2010447
40.6409555,-74.383846
35.0239716,-87.5814133
34.2273712,-80.6892487
50.5496844,2.9636694
41.9941938,-88.2922996
32.4640245,-86.4596966
44.0367437,-69.9728293
30.2735323,-91.8992837
43.735879,-70.551453
44.055025,-70.713501
36.383956,-92.5815527
38.7055591,-97.4280856
40.5023815,-121.87332566126673
37.0430812,-100.920999
41.2506759,-87.8314299
31.8769847,-85.0154412
32.2898049,-100.9213003
40.9578103,-88.9500761
40.9995386,-75.1812913
43.090959,-77.515298
34.6720356,-92.9987886
39.5158825,-116.8537227
35.1464797,-90.1845388
30.592421,-95.1293818
40.3931433,-77.0325751
38.4819612,-100.467084
33.7695466,-96.3541531
40.8125881,-76.1416034
33.8885217,-118.3531991
39.4407321,-120.7396623
40.1447732,-84.2424449
41.994547,-91.96739
53.7974185,-1.5437941
38.1880936,-77.6741751
33.2127019,-98.1639199
42.8666803,-88.3334274
36.2030064,-119.08816
39.9020023,-84.0918824
45.1473445,-122.5770322
41.6118485,-93.8845129
47.294448,-101.622665
40.3697905,-80.6339638
38.9252546,-84.5331967
55.069836,-3.6092292
40.5848314,-74.27301614355616
47.1711474,-68.8897643
37.940463,-97.8687495
33.9549152,-86.0414098
39.5534303,-77.9949993
27.4125417,-82.6589881
37.790567,-97.629492
43.600852,-83.174669
69.94840285000001,18.96734245387548
0.19541795,-176.47793588059142
27.7522487,-98.0697249
41.5211332,-84.3065469
47.647696749999994,-122.5460926142444
30.6754503,-87.9040269
40.3359086,-78.3908472
30.5442091,-98.3669797
38.438232,-82.3811273
42.780196,-111.6052607
40.4562165,-74.4432073
41.2552213,-76.9128928
36.8520327,-83.3540718
38.784824900000004,-76.9694015528087
40.372054,-73.9990269
35.7826363,-80.8872959
40.9059335,-72.3620287
46.2031673,-123.383189
40.8354111,-73.6235993
39.8045432,-83.8925234
40.229682,-74.99948892280199
40.9651572,-5.6640182
48.3787758,-4.3224653
36.1931245,-89.6556353
37.4740011,-81.6998327
39.3328346,-76.7594551
34.8686934,-85.83942
43.3126329,-73.8345646
40.2905684,-81.9271441
37.1501067,-82.4559846
44.019068,-95.1658845
41.9292629,-72.9139904
42.7522507,-83.5413334
41.0634299,-73.9576378
42.4714657,-75.325729
39.039773499999995,-76.92718505662606
37.8686224,-97.665047
41.3483477,-93.8803548
41.1732669,-74.45902935626548
41.4688301,-75.602387
35.200644,-85.91952368522726
24.664590500000003,-81.44705548790323
30.7910204,-89.8486858
26.6831222,-80.2593689
40.935654,-74.186256
36.2087301,-115.984614
25.091338,-80.46777414781022
41.9887073,-72.6920365
48.5020123,-122.623735
51.519807150000005,-0.13767995578500702
39.1698022,-119.7575628
53.7435722,-0.3394758
34.5810346,-79.6742033
40.338388,-83.6771533
36.0631414,-83.686011
44.1883959,-72.1409272
24.833333,-104.833333
40.6575819,-78.7790754
31.3720387,-102.0386055
45.95779,-86.246419
42.463117,-78.935868
38.1464813,-82.1837508
37.1805799,-79.6199404
30.1990738,-102.0974881
38.9855429,-119.162989
40.5109297,-75.6029653
36.3006495,-119.7827122
34.4480495,-119.242889
48.008789,-65.324508
51.4800189,11.9714727
43.371968,-83.583292
32.397251350000005,-96.16790108665323
38.713791,-121.4627326
41.444816,-74.0156961
30.9468791,-97.5371631
32.441615,-100.539297
34.5294394,-77.8959525
32.8383828,-116.9739167
43.6774593,-95.1716615
43.5596779,-93.4229885
36.8106501,-82.8334954
30.51216325,-100.53841807826248
45.56932235,-93.32652095523574
16.5756158,-94.7017273
32.2839257,-83.4719948
41.5062834,-87.6357079
38.0722333,-97.3455918
43.0699663,-94.233019
44.324339,-70.574112
39.6502715,-75.50833325636759
41.6439227,-87.7036602
38.72821225,-77.15098291295884
37.9287494,-77.4558151
42.9975968,-84.1720541
34.1460234,-118.8061794
52.4477685,-1.8848045
30.547295,-88.18020367595204
47.6594091,-122.6766317
35.814431,-94.6286156
31.8390826,-95.1791849
35.7411861,-84.4254831
